("manna",4.097650980036016)
("mezzo",4.097566783197908)
("pooch",4.094747560304427)
("rummy",4.094239070081558)
("lowly",4.093961851933491)
("juicy",4.092408894461232)
("abaft",4.090410277563437)
("chump",4.087406711861083)
("japan",4.086596840040869)
("durum",4.083671300930346)
("Yemen",4.082250100027975)
("chivy",4.0819562301206025)
("momma",4.080177533905845)
("llama",4.079989180971604)
("nippy",4.0795590348127915)
("allay",4.076798241921775)
("ninon",4.074231979893732)
("spook",4.071994435453156)
("Malay",4.0708266736483685)
("Pyrex",4.070633232993788)
("musky",4.069993136868033)
("Amish",4.069932708841575)
("Ghana",4.069882291547761)
("assay",4.0684434838076635)
("thigh",4.067946793921204)
("zombi",4.067276028218998)
("click",4.066318307208882)
("gumbo",4.063241878923809)
("Aztec",4.063093633122523)
("hutch",4.058642518686515)
("whirr",4.056292891506823)
("uncut",4.054608565971978)
("psych",4.048831661084509)
("knock",4.042955904917035)
("Japan",4.042935141321214)
("toffy",4.042493512364159)
("lichi",4.041280464391192)
("digit",4.040685374343594)
("Blimp",4.040182516163721)
("algal",4.039520226509401)
("expwy",4.035816519117686)
("plumb",4.035088543841664)
("uvula",4.03280500958493)
("wedge",4.032295890622205)
("Miami",4.030463365923448)
("squib",4.029870264390863)
("chaff",4.029863075230482)
("jewel",4.028075348541435)
("levee",4.027377872321004)
("level",4.027377872321004)
("vying",4.025106893498828)
("bosom",4.023283736811408)
("tweet",4.021306769524088)
("plaza",4.020348111750604)
("amass",4.020227131728253)
("putty",4.0114099655131294)
("woods",4.010966329502049)
("idiom",4.010432718687808)
("Allah",4.007825037562426)
("coup\233",4.006184958870232)
("cliff",4.0028964770944)
("gizmo",4.001086465406299)
("idyll",4.001053223645711)
("hokum",4.000574471810113)
("whoso",3.994703716248286)
("wimpy",3.994291611047644)
("beefy",3.9915680395176185)
("onion",3.989788450967516)
("pulpy",3.9897184206043783)
("lymph",3.989149107134416)
("pudgy",3.98736313638805)
("unpin",3.985891633665818)
("skull",3.9843601271973754)
("appal",3.984337919625486)
("Samoa",3.9841226175031985)
("cynic",3.983641077142723)
("swoop",3.9820698627291344)
("swish",3.9816179054504066)
("witty",3.9815438494006585)
("furry",3.981169730103571)
("fichu",3.9811630674495557)
("dully",3.978749571440667)
("cutup",3.9784427456469897)
("kvass",3.976514629157053)
("baggy",3.9730829165887838)
("kedge",3.9721286071349686)
("spoof",3.970321144263501)
("skulk",3.969348494334328)
("Indus",3.9684565363290694)
("gabby",3.96663373806592)
("tight",3.9666052268103447)
("fluky",3.96558206274527)
("bedew",3.96291576119396)
("hajji",3.96093705546575)
("maxim",3.956635326478443)
("unzip",3.9560488461064063)
("Dutch",3.9558293388195693)
("pizza",3.954641882288761)
("hussy",3.95342200394942)
("scoff",3.9511408195207514)
("pussy",3.9471587673042263)
("gully",3.946781154507688)
("moody",3.9452224656916917)
("fifty",3.944952513288939)
("exude",3.9437156392211326)
("whish",3.9428587085949744)
("finny",3.9359968384015964)
("Yukon",3.9358463036640603)
("macaw",3.933933873265415)
("skunk",3.932043732357818)
("hunch",3.9311922151363947)
("ducky",3.929118895023393)
("ovoid",3.9288047406889803)
("kitty",3.9197378788423207)
("jolly",3.915681032320699)
("dumpy",3.913349865867922)
("Nixon",3.9123630526780753)
("civil",3.9102392736349167)
("daffy",3.9071382979405445)
("aback",3.9070082110884323)
("icing",3.906882249056198)
("goody",3.9034894305593237)
("bijou",3.8993597924012766)
("Ouija",3.8925616204036295)
("bully",3.883285344128709)
("m\234l\233e",3.8802057826350262)
("kinky",3.876358793096044)
("Punch",3.870449950796586)
("compo",3.870402037249991)
("fifth",3.867573669997137)
("emcee",3.867080847805246)
("tummy",3.8664339197264668)
("snuff",3.860384171245619)
("tubby",3.8603155857710205)
("Angus",3.859261132081585)
("nohow",3.8578162355094294)
("Chink",3.8548820177500023)
("kazoo",3.849688769657159)
("humus",3.844579376445775)
("livid",3.841255784802561)
("dippy",3.839544137292499)
("Cupid",3.8388613201424877)
("mucky",3.837285557846672)
("gunny",3.835480759201352)
("scifi",3.8349298537745415)
("cooky",3.8338015770092015)
("Liszt",3.8299330461808214)
("huzza",3.828893805259792)
("funky",3.8281472506797622)
("jemmy",3.8261516966910865)
("tooth",3.8248219567451534)
("gussy",3.8242349588423474)
("stuff",3.822003465117943)
("gutty",3.81826225709694)
("plump",3.8152102683643383)
("bumpy",3.814968453586407)
("agogo",3.8143237593918164)
("dodgy",3.8134296336816247)
("doggy",3.811068748872427)
("Isaac",3.809203251020149)
("hollo",3.805992592211382)
("cocky",3.8010563153740042)
("fully",3.8004040984268896)
("cubic",3.7979911897593555)
("nymph",3.793854824583476)
("hobby",3.7922524374617)
("guava",3.7894203402816182)
("middy",3.788819483391972)
("walla",3.787674676859236)
("cluck",3.786718829392358)
("woody",3.786515963341115)
("moggy",3.785414296193969)
("Dixie",3.7821057744570084)
("Scott",3.7798612690516227)
("keyed",3.7789534096171224)
("d\233but",3.7778274413436326)
("hippy",3.7777526388012737)
("Czech",3.77600713306163)
("fuzee",3.7729502947670177)
("busby",3.7706005321326694)
("Sioux",3.768410298795409)
("daddy",3.7663346623938003)
("quick",3.7647606921403316)
("Grimm",3.7436600538807303)
("pipit",3.7424415339990773)
("myrrh",3.735922313506861)
("xebec",3.7338461062276243)
("byway",3.7315788409378956)
("mucus",3.7311188241876465)
("kotow",3.728564030414078)
("giddy",3.725482829205167)
("combo",3.721957449276026)
("oomph",3.71713675684671)
("buxom",3.713877078446079)
("jammy",3.7131630644232785)
("bunny",3.710439243055083)
("bumph",3.708889625970008)
("jesse",3.7057387054519197)
("chock",3.701264337087703)
("mammy",3.700029298219353)
("tizzy",3.69779551543136)
("piggy",3.696289839122712)
("pappy",3.6955365541572296)
("gruff",3.694682182726125)
("quill",3.69439541479489)
("Mafia",3.6908825738827096)
("motto",3.6892622174477037)
("Paddy",3.685749890135363)
("boggy",3.6823875623552906)
("vigil",3.682200016443267)
("nimbi",3.6752424810200295)
("unfix",3.672075714397314)
("biddy",3.6686574318610297)
("titty",3.657129326788989)
("ninny",3.651861840753759)
("Vinci",3.6514215336301405)
("fussy",3.6486038866398482)
("mumps",3.6393290045875504)
("funny",3.637684819298887)
("hooky",3.6347944517900244)
("dowdy",3.6303502815526283)
("frizz",3.6231403970485445)
("Wimpy",3.621321524978647)
("jumbo",3.620456989416488)
("chick",3.6204502694731464)
("Kitty",3.617011513082007)
("sissy",3.610994885211341)
("Luzon",3.605116787220876)
("kiddy",3.5974109281876543)
("ghyll",3.5901697708929294)
("known",3.586303189048465)
("Attic",3.5826043003293284)
("whoop",3.577019447820845)
("madam",3.569115711933531)
("djinn",3.5485255593947476)
("goofy",3.547956277147253)
("Congo",3.547717930543366)
("scuff",3.547286641328969)
("junky",3.5444361966199747)
("Pigmy",3.542336078111932)
("pewee",3.5401121370709294)
("popup",3.5392541841792236)
("gypsy",3.5390626530150167)
("affix",3.53022233876099)
("boobs",3.527270145968161)
("foggy",3.5225692322959485)
("minim",3.5153467230799507)
("Swift",3.5098456169143466)
("which",3.5038311974246548)
("Swede",3.5019449876430055)
("peeve",3.5004211684954614)
("skiff",3.489490471512559)
("vizir",3.4894291211074573)
("hooch",3.4854387468332253)
("pssst",3.4852210249160542)
("quaff",3.4576378284360576)
("Tampa",3.442982855277661)
("divvy",3.4385289241151957)
("Hindi",3.4307917687987386)
("muddy",3.4272953864190905)
("dummy",3.424800378719519)
("bluff",3.418615739107039)
("guppy",3.4061082555769695)
("mamba",3.4042706569435843)
("shush",3.397498256282267)
("buddy",3.39446294845753)
("jumpy",3.3817403365066783)
("Omaha",3.3772277656178527)
("gamma",3.3762699876025266)
("hubby",3.3656080910592534)
("magma",3.3598761094002785)
("McCoy",3.352830262876608)
("poppy",3.3521084373137295)
("flyby",3.3506213310279813)
("queue",3.346571731139875)
("papaw",3.3434894142184435)
("DPhil",3.3423576269267707)
("kappa",3.3335697020738673)
("Egypt",3.3216607497836312)
("muggy",3.315808576780539)
("humph",3.3135009244201568)
("chuck",3.302221140283122)
("Swiss",3.3013410387229074)
("kayak",3.2938254141756618)
("boozy",3.2835098171396853)
("mommy",3.2665094026247496)
("gummy",3.2553748744833753)
("Sodom",3.2465213778994912)
("puffy",3.2370100004283597)
("Fedex",3.2264951417621486)
("huffy",3.2263456063259244)
("mimic",3.2200772707602345)
("zippy",3.211836669492535)
("jimmy",3.2118243082235276)
("buggy",3.1735902848349427)
("dizzy",3.165239970582663)
("doggo",3.1639582345286836)
("booby",3.148137135361501)
("bobby",3.124370414637256)
("whiff",3.111868400687819)
("woozy",3.079981968440237)
("jazzy",3.0478563412727175)
("Rugby",3.0320672582303527)
("fluff",3.004245839586455)
("jinni",2.9651820773587243)
("quiff",2.9445079712514257)
("vivid",2.888662675440578)
("jiffy",2.8844475525091147)
("mamma",2.8824397493764025)
("civic",2.8625461258539495)
("fizzy",2.853096350783697)
("puppy",2.830949910211269)
("whizz",2.812250881677861)
("oxbow",2.7533311563772154)
("yummy",2.7480416685869242)
("muzzy",2.74094080685145)
("kudzu",2.7226297692682304)
("mummy",2.70197225742332)
("Kaaba",2.6506164101116556)
("fuzzy",2.569548961217624)
("Pygmy",2.37725516934279)
("uhhuh",2.1280401281933603)
("WAVES",0.13995692980864685)
("NORAD",0.1374816136971058)
("NAACP",0.1357322156780314)
("VSTOL",0.13272694050599748)
("COBOL",0.11560196295655231)
("UNRWA",9.942920360445848e-2)
